claim_id,claim,label,personality,url,year,tags,axis,party,period
b893b1a3,"Says Democrats are embracing “abortion up until the moment of birth and even, horrifically, after that.”",false,Ted Cruz,https://www.politifact.com/factchecks/2020/feb/27/ted-cruz/do-democrats-support-abortion-until-and-after-birt/,2020,Women; Abortion,social,Republican,19_22
ab16427f,Cheri Beasley was “encouraging (riots) all across our state and all across our country in 2020.”,false,Ted Budd,https://www.politifact.com/factchecks/2022/oct/25/ted-budd/budd-takes-beasleys-protest-comments-too-far/,2022,Criminal Justice; Crime,social,Republican,19_22
112f5108,"California’s deadly wildfires ""would never happen"" with ""proper Forest Management.""",false,Donald Trump,https://www.politifact.com/factchecks/2019/jan/09/donald-trump/trump-repeats-overly-simplistic-false-claim-califo/,2019,Environment; Government Regulation; Fires; Public Safety,social,Republican,19_22
73c87e75,"Speaking of the federal debt before the coronavirus pandemic, “we were starting to get that number down.”",false,Donald Trump,https://www.politifact.com/factchecks/2020/oct/19/donald-trump/trump-falsely-says-federal-debt-was-going-down-pan/,2020,Deficit; Economy; Debt; Federal Budget,economic,Republican,19_22
cc7d754c,"""Every county, including Chittenden, has fewer people available for work.""",false,Phil Scott,https://www.politifact.com/factchecks/2019/jan/26/phil-scott/vermonts-governor-says-entire-state-losing-workers/,2019,Economy; Labor; Vermont; Workers,economic,Republican,19_22
ef5f16bc,"“In no way, shape, or form is access to contraception limited or at risk of being limited.”",false,Kat Cammack,https://www.politifact.com/factchecks/2022/aug/04/kat-cammack/gop-talking-point-suggests-birth-control-not-risk-/,2022,Health Check; Abortion,social,Republican,19_22
a11ceadd,"""Almost half of every dollar that we spend on gas, it goes to New York State.""",false,Pam Helming,https://www.politifact.com/factchecks/2022/mar/17/pam-helming/no-new-yorkers-are-not-taxed-almost-half-every-dol/,2022,State Budget; Taxes; Gas Prices,economic,Republican,19_22
09a1fbee,A person is on film “burning 80 Trump ballots.”,false,Eric Trump,https://www.politifact.com/factchecks/2020/nov/04/eric-trump/eric-trump-retweets-video-falsely-claiming-man-bur/,2020,Crime; Elections; Facebook Fact-checks; Virginia,social,Republican,19_22
4dd9c819,"""At the request of Democrats, it will be a steel barrier rather than a concrete wall.""",false,Donald Trump,https://www.politifact.com/factchecks/2019/jan/09/donald-trump/no-democrats-didnt-ask-steel-wall-donald-trump/,2019,Immigration; National,social,Republican,19_22
325ce3f8,Says “showing up at the front doors of people’s houses and violating HIPAA laws by requesting private medical information regarding their vaccination status is unacceptable and illegal.”,false,Mark Robinson,https://www.politifact.com/factchecks/2021/jul/15/mark-robinson/north-carolina-lt-governor-wrong-about-hipaa/,2021,Privacy Issues,social,Republican,19_22
3ed5d5bd,"""The border city of El Paso, Texas, used to have extremely high rates of violent crime — one of the highest in the country, and considered one of our nation's most dangerous cities. Now, immediately upon its building, with a powerful barrier in place, El Paso is one of the safest cities in our country.""",false,Donald Trump,https://www.politifact.com/factchecks/2019/feb/08/donald-trump/no-border-barrier-did-not-drive-down-crime-el-paso/,2019,Immigration; Homeland Security; National,social,Republican,19_22
0ef7efe7,"Says Donald Trump ""will not be profiting"" from the G-7 summit meeting to be held at Trump’s Doral resort.",false,Mick Mulvaney,https://www.politifact.com/factchecks/2019/oct/18/mick-mulvaney/mulvaney-wrong-donald-trump-wont-profit-g7/,2019,Candidate Biography; Income; National,economic,Republican,19_22
116f866f,“There is racism physically built into some of our highways.”,true,Pete Buttigieg,https://www.politifact.com/factchecks/2021/apr/15/pete-buttigieg/pete-buttigieg-right-racism-shaped-some-urban-high/,2021,Transportation; Race and Ethnicity,social,Democrat,19_22
13ad1c11,The president's own FBI director said that the greatest domestic terrorist threat is white supremacists.,true,Joe Biden,https://www.politifact.com/factchecks/2020/oct/06/joe-biden/fbi-director-warned-about-white-supremacist-violen/,2020,Crime; Race and Ethnicity; Terrorism,social,Democrat,19_22
746a0bba,"“The majority of hunters now want universal background checks, the majority of Trump voters.”",true,Amy Klobuchar,https://www.politifact.com/factchecks/2020/feb/20/amy-klobuchar/amy-klobuchar-says-majority-trump-voters-hunters-w/,2020,Guns; Polls and Public Opinion; National,social,Democrat,19_22
dd7f08e7,"“There’s still (only) a handful of school districts"" doing no in-person instruction.",true,Tony Evers,https://www.politifact.com/factchecks/2021/mar/29/tony-evers/yes-there-are-just-few-wisconsin-school-districts-/,2021,Education; Wisconsin; Children; Coronavirus,social,Democrat,19_22
0f857667,"""If you go back, you can see Wayne LaPierre, who runs the NRA, testifying in front of Congress in favor of background checks 15 or 20 years ago.""",true,Michael Bloomberg,https://www.politifact.com/factchecks/2019/aug/13/michael-bloomberg/bloomberg-correct-nras-wayne-lapierre-once-support/,2019,Guns; National,social,Democrat,19_22
88f616f9,"""There are 390 million guns out on the streets of a country of 329 million people.""",true,Beto O'Rourke,https://www.politifact.com/factchecks/2019/sep/09/beto-orourke/how-many-guns-are-streets-united-states/,2019,Guns; Public Safety,social,Democrat,19_22
d5bcbc26,"In a recent year, the Milwaukee Police Department ""collected more guns per capita off the streets than in New York.”",true,Cavalier Johnson,https://www.politifact.com/factchecks/2022/may/24/cavalier-johnson/milwaukees-high-gun-rate-rivals-new-yorks/,2022,Criminal Justice; Crime; Wisconsin; Guns,social,Democrat,19_22
b5899bc7,"“There are more job openings than there are people on unemployment"" in Iowa.",true,Lindsay James,https://www.politifact.com/factchecks/2021/may/12/lindsay-james/low-unemployment-iowa-after-pandemic/,2021,Economy; Jobs,economic,Democrat,19_22
169074e2,"""40% of the folks who have student loans do not have a college diploma, four-year diploma. These are people who are truck drivers and who are nail technicians and nurses’ aides.”",true,Elizabeth Warren,https://www.politifact.com/factchecks/2022/sep/13/elizabeth-warren/40-student-borrowers-lack-4-year-degree/,2022,Education; National,social,Democrat,19_22
b6ec5734,"""Today’s minimum wage worker making $7.25 an hour has less buying power than a minimum wage worker in the 1960s.""",true,Bobby  Scott,https://www.politifact.com/factchecks/2019/feb/13/bobby-scott/bobby-scott-right-about-falling-value-minimum-wage/,2019,Economy; Virginia,economic,Democrat,19_22
6821771c,"""86% of Americans and 82% of gun owners support requiring all gun buyers to pass a background check.""",true,Beth Wessel-Kroeschell,https://www.politifact.com/factchecks/2021/mar/12/beth-wessel-kroeschell/majority-iowans-and-americans-support-background-c/,2021,Guns,social,Democrat,19_22
3394a7c4,"California has ""the largest death row in the Western Hemisphere, the largest death row in the United States of America — two times the size of the next largest state: Florida.""",true,Gavin Newsom,https://www.politifact.com/factchecks/2019/mar/13/gavin-newsom/somber-statistic-still-true-california-has-largest/,2019,Crime; Death Penalty; Public Safety,social,Democrat,19_22
43252371,"Says people convicted of felonies or under restraining orders ""can buy a firearm without going through a background check.""",true,Josh Kaul,https://www.politifact.com/factchecks/2019/sep/13/josh-kaul/buy-gun-wisconsin-after-felony-restraining-order/,2019,Wisconsin; Guns,social,Democrat,19_22
e309d5bd,Only 2% of K-12 students would benefit from Iowa’s school voucher bill.,true,Jennifer Konfrst,https://www.politifact.com/factchecks/2022/apr/07/jennifer-konfrst/iowas-student-first-voucher-bill-would-benefit-2-p/,2022,Education; State Budget,social,Democrat,19_22
cf5dc1da,"“Wisconsin's archaic abortion ban is older than 20 states.""",true,Tony Evers,https://www.politifact.com/factchecks/2022/jun/22/tony-evers/yes-wisconsins-abortion-law-older-20-us-states/,2022,Wisconsin; States; Legal Issues; Abortion,social,Democrat,19_22
1c25bceb,"""In 2017, we had more marijuana possession arrests in our country than all other violent crimes combined.""",true,Cory Booker,https://www.politifact.com/factchecks/2019/jul/11/cory-booker/more-arrests-us-marijuana-possession-violent-crime/,2019,Crime; Drugs; National,social,Democrat,19_22
cfc9d56e,"Says Dan Forest has “missed almost half of the Board of Education meetings during the pandemic.""",true,Roy Cooper,https://www.politifact.com/factchecks/2020/oct/30/roy-cooper/cooper-right-about-forest-education-board-attendan/,2020,Education; Coronavirus,social,Democrat,19_22
502b6553,"“It’s been over 50 years since minimum (wage) and inflation parted ways, then over a decade since the federal minimum went up at all.”",true,Mandela Barnes,https://www.politifact.com/factchecks/2021/jun/19/mandela-barnes/yes-its-been-decades-minimum-wage-kept-inflation-a/,2021,Workers; Wisconsin; Income; Jobs,economic,Democrat,19_22
ca25d09e,"""About 80 percent of (the manufacturing and agriculture) tax credit goes to claimants who are making $1 million or more.""",true,Daniel Riemer,https://www.politifact.com/factchecks/2019/apr/04/daniel-riemer/state-rep-riemer-right-money-tax-credit-claim/,2019,Economy; Taxes; Wisconsin; Jobs,economic,Democrat,19_22
2425af47,“More than half of Virginia’s school buildings are older than 50 years.”,true,Jennifer McClellan,https://www.politifact.com/factchecks/2022/feb/18/jennifer-mcclellan/yes-most-virginia-schools-are-over-50-years-old/,2022,Education; Virginia; Infrastructure,social,Democrat,19_22
f289557b,"Real wages ""went up last year 1.1%.""",true,Bernie Sanders,https://www.politifact.com/factchecks/2019/dec/20/bernie-sanders/bernie-sanders-says-real-wages-rose-11-hes-right/,2019,Economy; Jobs; National,economic,Democrat,19_22
7f979744,"""More than half of death row prisoners are people of color.""",true,Gwen Moore,https://www.politifact.com/factchecks/2019/oct/01/gwen-moore/state-lawmaker-hits-target-claim-racial-background/,2019,Criminal Justice; Wisconsin; Death Penalty,social,Democrat,19_22
c75cf3e9,"""Wisconsin (has) the highest infant mortality rate for black babies nationwide.""",true,Shelia Stubbs,https://www.politifact.com/factchecks/2019/apr/16/shelia-stubbs/state-rep-stubbs-hits-target-claim-wisconsins-blac/,2019,Race and Ethnicity; Women; Children; Wisconsin; Families; Health Care,social,Democrat,19_22
8fe1d8bb,"“New Haven, Conn., had to issue bonds for a bridge after using funds for that bridge to pay for a police misconduct settlement.""",true,Tim Kaine,https://www.politifact.com/factchecks/2021/may/27/tim-kaine/police-misconduct-settlements-can-shift-city-budge/,2021,Civil Rights; Legal Issues; City Budget; National,social,Democrat,19_22
82b11413,"“Energy experts and State House Dems, among others, were warning of this (the Texas power blackout) for years.”",true,Beto O'Rourke,https://www.politifact.com/factchecks/2021/feb/19/beto-orourke/beto-orourke-said-texas-was-warned-years-about-pow/,2021,Weather; Energy,economic,Democrat,19_22
85c77086,“The average (Wisconsin) resident’s tax burden is at its lowest level in nearly 50 years while incomes continue to grow.”,true,Roger Roth,https://www.politifact.com/factchecks/2020/mar/11/roger-roth/wisconsin-state-senator-hits-mark-tax-burden-50-ye/,2020,Wisconsin; Taxes; Income,economic,Republican,19_22
f35856bb,"""New data shows in-person learning isn't driving spikes in cases.""",true,Mike Gallagher,https://www.politifact.com/factchecks/2020/dec/18/mike-gallagher/data-shows-person-learning-safer-expected-not-driv/,2020,Education; Public Health; Wisconsin; Coronavirus,social,Republican,19_22
3a5d9b37,"""U.S. agricultural & food exports are expected to increase more than $2 billion annually under #USMCA""",true,Roy Blunt,https://www.politifact.com/factchecks/2019/sep/17/roy-blunt/report-backs-blunt-claim-2-billion-increase-trade-/,2019,Missouri; Trade,economic,Republican,19_22
f3108988,“We have a record 9.3 million job openings in the U.S.”,true,Glenn Grothman,https://www.politifact.com/factchecks/2021/jun/18/glenn-grothman/grothman-right-claim-93-million-jobs-are-open-us/,2021,Workers; Wisconsin; Jobs,economic,Republican,19_22
f9f6e7a2,"Says a new annual report shows that ""West Virginia’s tourism industry has grown for the second consecutive year, reversing years of decline and outpacing national growth by 58 percent.""",true,Jim Justice,https://www.politifact.com/factchecks/2019/dec/17/jim-justice/jim-justice-right-about-growth-west-virginia-touri/,2019,Economy; West Virginia; Tourism,economic,Republican,19_22
2a11e2df,"""Over 30 states passed the legislation to ban powdered alcohol,"" and Missouri is not one of them",true,Patricia Pike,https://www.politifact.com/factchecks/2019/may/10/patricia-pike/yes-missouri-minority-states-without-ban-powdered-/,2019,Missouri; Drugs; Alcohol,social,Republican,19_22
67ce901d,"""The US has made strides in reducing carbon emissions that other parts of the world have not.""",true,Glenn Grothman,https://www.politifact.com/factchecks/2022/mar/11/glenn-grothman/us-making-progress-cutting-greenhouse-gas-emission/,2022,Environment; Wisconsin; Energy,economic,Republican,19_22
7aa32898,"“Before the pandemic, just over 40,000 were on continuing UI claims. Now, there are well over 100,000 on state or federal UI benefits.”",true,Mark Born,https://www.politifact.com/factchecks/2021/jun/18/mark-born/state-rep-born-claim-unemployment-claims-pandemic-/,2021,Workers; Wisconsin; Jobs; States,economic,Republican,19_22
b1368d9e,"The state crime lab under Attorney General Josh Kaul ""is testing significantly less items than former AG Brad Schimel and is still taking longer to test many categories of key items in comparison to Schimel, including DNA.""",true,Eric Toney,https://www.politifact.com/factchecks/2022/may/10/eric-toney/state-crime-lab-doing-less-testing-and-generally-t/,2022,Criminal Justice; Crime; Wisconsin; Legal Issues,social,Republican,19_22
7d656882,"""Food Stamp participation hits 10 year low.""",true,Donald Trump,https://www.politifact.com/factchecks/2019/jul/16/donald-trump/president-trump-correct-about-food-stamp-low/,2019,Economy; Poverty; National,economic,Republican,19_22
7b702f15,"Before COVID-19,  “more Iowans (were) working than at any other time in our state history.""",true,Kim Reynolds,https://www.politifact.com/factchecks/2021/jan/11/kim-reynolds/pre-pandemic-iowa-had-largest-workforce-state-hist/,2021,Economy; Jobs,economic,Republican,19_22
cf191f0e,"""Since 2011, the gap in high school graduation rates between African-American students and all students has been cut in half, from 6.4 percent to 3.1 percent.""",true,Phil Berger,https://www.politifact.com/factchecks/2019/mar/07/phil-berger/berger-correct-high-school-graduation-rates-africa/,2019,Education,social,Republican,19_22
0a3cb49c,"""About 95 percent of America’s production of ethylene is produced on the Gulf Coast in Texas and Louisiana.""",true,David McKinley,https://www.politifact.com/factchecks/2019/oct/10/david-mckinley/fact-checking-ethylene-production-us/,2019,West Virginia; Energy,economic,Republican,19_22
edbabd69,"The Biden administration ""published a study concluding 4 (of) 5 new cars on the road by 2050 will still require liquid fuels.""",true,Randy Feenstra,https://www.politifact.com/factchecks/2021/oct/28/randy-feenstra/biden-administration-predicted-liquid-fuel-cars-ou/,2021,Transportation; Climate Change; Energy,economic,Republican,19_22
c5c290c7,"""100,000 Americans died of an overdose in a single year.""",true,John Cornyn,https://www.politifact.com/factchecks/2022/feb/21/john-cornyn/cornyn-right-drug-overdose-deaths-topped100000-nat/,2022,Drugs; Public Health; Border Security,social,Republican,19_22
83c73589,"""Just the last three weeks, on average about 23,000 women, children, men are coming over across the border illegally as family units or as unaccompanied children.""",true,Ron Johnson,https://www.politifact.com/factchecks/2019/jun/18/ron-johnson/sen-johnson-ballpark-southern-border-crossing-clai/,2019,Wisconsin; Homeland Security; Border Security,social,Republican,19_22
5f1dfa7d,The United States has not completed a “top-to-bottom review of our criminal justice system at the national level since 1965.”,true,John Cornyn,https://www.politifact.com/factchecks/2020/jul/02/john-cornyn/when-was-last-top-bottom-review-criminal-justice-s/,2020,Criminal Justice,social,Republican,19_22
38efff55,"Insulin prices have ""gone THRU THE ROOF for patients/taxpayers bc of manufacturer, health plan & PBM biz practices.""",true,Chuck Grassley,https://www.politifact.com/factchecks/2021/feb/02/chuck-grassley/why-are-insulin-prices-going-chuck-grassley-explai/,2021,Drugs; Corrections and Updates; Health Care,social,Republican,19_22
8b07f29a,"Says all North Carolina teachers do not currently get a ""duty free lunch break.""",true,John Torbett,https://www.politifact.com/factchecks/2019/apr/16/john-torbett/do-north-carolinas-teachers-get-work-free-lunch-br/,2019,Education; States,social,Republican,19_22
e5cb1f3c,Proposed rule would limit milk for WIC participants,true,Elise Stefanik,https://www.politifact.com/factchecks/2022/dec/10/elise-stefanik/federal-food-program-proposal-calls-reductions-mil/,2022,Welfare; Food; Agriculture,economic,Republican,19_22
b9ac32e8,"The United States is the only nation ""that grants legal permanent residency to more than a million people per year.""",true,Ron Johnson,https://www.politifact.com/factchecks/2019/dec/26/ron-johnson/sen-ron-johnson-hits-bulls-eye-claim-us-leading-gr/,2019,Immigration; Wisconsin; Legal Issues,social,Republican,19_22
48719e97,"""The unemployment rate for Wisconsin workers has reached historic lows. It’s never been this low before, ever, ever, ever.""",true,Donald Trump,https://www.politifact.com/factchecks/2019/may/02/donald-trump/trump-hits-paydirt-claim-wisconsins-low-unemployme/,2019,Economy; Workers; Wisconsin; Jobs,economic,Republican,19_22
a494a69d,"""In New York State, Democrats blocked a Bill expanding College Tuition for Gold Star families after approving aid for illegal immigrants.""",true,Donald Trump,https://www.politifact.com/factchecks/2019/apr/20/donald-trump/trump-calls-out-ny-dems-vote-expansion-military-be/,2019,Education; Military; State Budget,social,Republican,19_22
d63940b8,"""Pot today is not the weed baby boomers were smoking.""",true,Barbara Dittrich,https://www.politifact.com/factchecks/2021/mar/19/barbara-dittrich/yes-marijuana-stronger-it-used-be/,2021,Marijuana; Drugs; Wisconsin,social,Republican,19_22
ada1e8a9,Foxconn “is the largest taxpayer in Racine County.”,true,Van Wanggaard,https://www.politifact.com/factchecks/2021/apr/27/van-wanggaard/yes-foxconn-largest-taxpayer-racine-county/,2021,County Government; Wisconsin; Taxes; Corporations,economic,Republican,19_22
46fde45b,“More people have died of an opioid overdose in North Carolina in recent years than have died of COVID.”,mostly-false,Josh Stein,https://www.politifact.com/factchecks/2021/aug/06/josh-stein/north-carolina-ag-compares-opioid-deaths-covid-19-/,2021,Drugs; Coronavirus,social,Democrat,18_22
d6b405f9,"The economy was ""dead in the water when we got here. Virtually no jobs created.""",mostly-false,Ron Klain,https://www.politifact.com/factchecks/2022/apr/04/ron-klain/ron-klain-exaggerates-turnaround-jobs-joe-bidens-w/,2022,Economy; Jobs,economic,Democrat,18_22
f1724a81,"""The fastest-growing population in the United States is Hispanic.""",mostly-false,Joe Biden,https://www.politifact.com/factchecks/2021/mar/03/joe-biden/biden-wrong-about-fastest-growing-population-group/,2021,Race and Ethnicity,social,Democrat,18_22
3ae668a4,“Under Terry McAuliffe (there was a) record investment in education.”,mostly-false,Terry McAuliffe,https://www.politifact.com/factchecks/2021/aug/02/terry-mcauliffe/mcauliffe-claim-about-record-education-spending-fl/,2021,Education; State Budget; Virginia,social,Democrat,18_22
947b3a64,"""A black person is four times as likely as a white person to be incarcerated for the exact same crime.""",mostly-false,Pete Buttigieg,https://www.politifact.com/factchecks/2019/jul/10/pete-buttigieg/viral-moment-pete-buttigieg-fumbles-line-racial-di/,2019,Criminal Justice; Crime; National,social,Democrat,18_22
60b72ed7,"Says President Donald Trump is ""waging a trade war against WI farmers -- forcing > 1600 dairy farms to close.""",mostly-false,Mark Pocan,https://www.politifact.com/factchecks/2019/dec/11/mark-pocan/are-president-trumps-trade-wars-blame-all-wisconsi/,2019,Wisconsin; Trade,economic,Democrat,18_22
ad1bfa8b,“We have seen over the last 10 years ... under Republican governors a rise in the murder rate in Arizona of 20%.”,mostly-false,Kris Mayes,https://www.politifact.com/factchecks/2022/nov/02/kris-mayes/kris-mayes-said-arizonas-murder-rate-rose-by-20-un/,2022,Crime; Arizona,social,Democrat,18_22
84c8dfa5,Says police unions have it “written into a contract that (officers) are not going to be accountable” for misconduct.,mostly-false,Gwen Moore,https://www.politifact.com/factchecks/2020/jul/10/gwen-moore/unions-limit-police-accountability-discipline/,2020,Criminal Justice; Wisconsin,social,Democrat,18_22
b83b0bed,"“You go to a gun show, you can buy whatever you want, and no background check.""",mostly-false,Joe Biden,https://www.politifact.com/factchecks/2021/apr/08/joe-biden/gun-policy-address-joe-biden-was-wrong-about-backg/,2021,Guns; National,social,Democrat,18_22
a91f4fd6,"""Roughly one in four fish eaten in the United States was caught here and sent to Asia for processing before being re-imported for American consumers.""",mostly-false,Elizabeth Warren,https://www.politifact.com/factchecks/2019/dec/13/elizabeth-warren/fish-tale-elizabeth-warren-goes-overboard-claim-re/,2019,Food; National; Corrections and Updates; Jobs; Climate Change,economic,Democrat,18_22
aeae874e,"“When unemployment goes down, inflation goes up.”",mostly-false,Nancy Pelosi,https://www.politifact.com/factchecks/2022/may/17/nancy-pelosi/nancy-pelosi-repeats-outdated-economic-theory-link/,2022,Economy; Jobs,economic,Democrat,18_22
196994f8,"During his governorship, Virginia made ""the largest investment ever in K-12 education.""",mostly-false,Terry McAuliffe,https://www.politifact.com/factchecks/2019/mar/26/terry-mcauliffe/mcauliffe-claim-record-k-12-spending-misleading/,2019,Education; Virginia,social,Democrat,18_22
bf07fd3e,“This country’s working people actually got a raise.”,mostly-false,Joe Biden,https://www.politifact.com/factchecks/2022/jan/20/joe-biden/bidens-boast-about-rising-wages-ignores-effect-inf/,2022,Economy; Income; National,economic,Democrat,18_22
1d5c5324,"“For the first time in American history, if you're seeking asylum ... you can't do it from the United States. … You’ve got to seek asylum from abroad.”",mostly-false,Joe Biden,https://www.politifact.com/factchecks/2021/feb/17/joe-biden/fact-checking-joe-bidens-claim-about-people-having/,2021,Immigration; Wisconsin; Homeland Security,social,Democrat,18_22
c96190be,"""Nowadays, there is more regulation over toy guns than real ones.""",mostly-false,Cory Booker,https://www.politifact.com/factchecks/2019/may/10/cory-booker/cory-bookers-claim-about-no-regulations-firearms-m/,2019,Guns; National,social,Democrat,18_22
650b4166,“I brought back Big Ten football.”,mostly-false,Donald Trump,https://www.politifact.com/factchecks/2020/oct/06/donald-trump/big-ten-leaders-say-testing-and-medical-advice-bro/,2020,Education; Elections; Wisconsin; Sports,social,Republican,18_22
a5ede6fd,The Democrats’ Women’s Health Protection Act of 2022 “would permit abortion up until delivery.”,mostly-false,Mariannette Miller-Meeks,https://www.politifact.com/factchecks/2022/aug/01/mariannette-miller-meeks/fact-checking-rep-miller-meeks-claims-democratic-b/,2022,Abortion,social,Republican,18_22
e25eeacf,Gov. Tony Evers “has the authority and revenue necessary” to upgrade the Wisconsin unemployment system without the Legislature.,mostly-false,Jim Steineke,https://www.politifact.com/factchecks/2021/feb/03/jim-steineke/no-evers-cannot-unilaterally-ok-new-unemployment-s/,2021,Economy; Wisconsin; Jobs; Coronavirus,economic,Republican,18_22
4e9819ce,"“When large numbers of people in Butler (Pa.) started killing themselves with narcotics, no one in Washington or New York or Los Angeles said a word about it.”",mostly-false,Tucker Carlson,https://www.politifact.com/factchecks/2020/nov/05/tucker-carlson/tucker-carlsons-false-claim-elites-washington-igno/,2020,Drugs; Pundits; PunditFact; National,social,Republican,18_22
778e1ae1,"""Well, I got 52% (of women voters). And I will tell you — in my opinion I might have won women. ... Hey, Hillary Clinton focused on women, and I did phenomenally well.""",mostly-false,Donald Trump,https://www.politifact.com/factchecks/2019/jun/20/donald-trump/trump-said-52-women-voted-him-2016-s-misleading-re/,2019,Elections; Women; National,social,Republican,18_22
1701a78b,"""Violent crime is now going down for the first time in a long while.""",mostly-false,Donald Trump,https://www.politifact.com/factchecks/2019/feb/14/donald-trump/donald-trump-exaggerates-when-describing-drop-viol/,2019,Crime; National,social,Republican,18_22
b9e18e83,"At the start of the COVID-19 pandemic, Judge Ketanji Brown Jackson advocated that “each and every criminal defendant in D.C. Corrections custody should be released.”",mostly-false,Marsha Blackburn,https://www.politifact.com/factchecks/2022/mar/22/marsha-blackburn/marsha-blackburn-misleads-about-jacksons-record-re/,2022,Crime; Coronavirus; Supreme Court,social,Republican,18_22
0dc217a0,"Says Gov. Tony Evers and Lt. Gov. Mandela Barnes, after police shooting of Jacob Blake, ""did not call for peace. They did not encourage calm.",mostly-false,Howard Marklein,https://www.politifact.com/factchecks/2020/aug/28/howard-marklein/claim-evers-barnes-did-not-call-peace-calm-after-b/,2020,Wisconsin; Legal Issues; Guns; National,social,Republican,18_22
ae76915b,“Half the workforce in the country may have just been idled” by coronavirus.,mostly-false,Dan Bishop,https://www.politifact.com/factchecks/2020/may/20/dan-bishop/no-half-us-workforce-has-not-been-idled/,2020,Economy; Coronavirus,economic,Republican,18_22
06ae6334,"Farmers are declaring bankruptcy ""in record numbers"" and ""the median income for U.S. farm households was -$1,548 in 2018.""",mostly-false,Tulsi Gabbard,https://www.politifact.com/factchecks/2019/feb/27/tulsi-gabbard/tulsi-gabbard/,2019,Agriculture; National,economic,Republican,18_22
6532c0c7,Federal border officials are allowing undocumented immigrants who are “known criminals who possess an arrest warrant to fly on U.S. aircraft (which) threatens our homeland security.”,mostly-false,Ron Johnson,https://www.politifact.com/factchecks/2022/mar/04/ron-johnson/immigrants-who-are-known-criminals-are-not-using-a/,2022,Immigration; Border Security,social,Republican,18_22
19bf5566,"Says ""Stacey Abrams wants to give illegal aliens the right to vote.""",mostly-false,Donald Trump,https://www.politifact.com/factchecks/2019/nov/06/donald-trump/donald-trump-distorts-stacey-abrams-comments-ab/,2019,Immigration; Elections; National,social,Republican,18_22
939e6094,"“A lot of the programs (that were) started during the pandemic are still going, even though the pandemic is long over.”",mostly-false,Robin Vos,https://www.politifact.com/factchecks/2022/dec/01/robin-vos/vos-mostly-wrong-claim-pandemic-unemployment-payme/,2022,Welfare; National; Wisconsin; Jobs; Economy; Coronavirus,economic,Republican,18_22
83d70128,“The Columbia school buildings in my district have the lowest test scores in all of Boone County.”,mostly-false,Cheri Toalson Reisch,https://www.politifact.com/factchecks/2020/oct/29/cheri-toalson-reisch/toalson-reisch-about-columbia-schools-test-scores/,2020,Education; Missouri,social,Republican,18_22
0382d152,"""All the Democrats on the entire stage — every Democratic candidate said they want to give free health care to illegals.""",mostly-false,Joe Gruters,https://www.politifact.com/factchecks/2019/nov/08/joe-gruters/florida-gop-chair-wrongly-says-every-democrat-deba/,2019,Immigration; Health Care,social,Republican,18_22
664fd959,“40% of  jobs in this country pay less than the average unemployment check of $750/week.”,half-true,Adriano Espaillat,https://www.politifact.com/factchecks/2021/jul/03/adriano-espaillat/espaillats-claim-has-some-truth-it-though-average-/,2021,Economy; Jobs,economic,Democrat,18_22
f86914fe,"“The Manhattan DA is actually proposing to downgrade armed robbery to a misdemeanor, and to stop prosecuting resisting arrest.”",half-true,Tom Suozzi,https://www.politifact.com/factchecks/2022/mar/16/tom-suozzi/tom-suozzi-offers-oversimplified-critique-manhatta/,2022,Criminal Justice; Crime,social,Democrat,18_22
c9963e7c,"""It's clear in our country right now, almost half of American families are a $400 unexpected expense away from complete upheaval.""",half-true,Kamala Harris,https://www.politifact.com/factchecks/2019/apr/19/kamala-harris/unexpected-400-expense-would-be-damaging-many-kama/,2019,Economy; Poverty,economic,Democrat,18_22
72a3cf2d,"""We began seeing the increase in unaccompanied minors going back to last April 2020. This is not something that happened as a result of Joe Biden becoming president.”",half-true,Veronica Escobar,https://www.politifact.com/factchecks/2021/mar/29/veronica-escobar/surge-minors-border-due-numerous-factors-biden-pol/,2021,Immigration; Border Security,social,Democrat,18_22
a38d4d80,“Jen Kiggans’ campaign confirmed today that she would support a national abortion ban.”,half-true,Elaine Luria,https://www.politifact.com/factchecks/2022/sep/26/elaine-luria/luria-stretches-kiggans-comment-15-week-us-abortio/,2022,Health Care; Virginia; Legal Issues; Abortion,social,Democrat,18_22
e0908074,"Mergers and integration in agribusiness ""squeeze"" family farms, and ""the result is that farmers are getting a record-low amount of every dollar Americans spend on food.""",half-true,Elizabeth Warren,https://www.politifact.com/factchecks/2019/apr/04/elizabeth-warren/why-do-farmers-get-so-little-our-food-dollars-us/,2019,Agriculture; National,economic,Democrat,18_22
54446682,"“When we discovered, I discovered, that we were doing many, many, too many stop and frisks, we cut 95% of it out.”",half-true,Michael Bloomberg,https://www.politifact.com/factchecks/2020/feb/20/michael-bloomberg/fact-checking-mike-bloombergs-claim-95-decline-sto/,2020,Criminal Justice; Crime,social,Democrat,18_22
242c5e24,"""There are more assault rifles, as I understand it, in the hands of private citizens than in the hands of the United States military. We're talking about 5 to 10 million assault weapons in the hands of private citizens.""",half-true,Bernie Sanders,https://www.politifact.com/factchecks/2019/aug/08/bernie-sanders/do-private-citizens-have-5-10-million-assault-weap/,2019,Military; Guns; National,social,Democrat,18_22
