questionnaire,model_id,claim_id,n_valid_runs
compass,phi_small,29_opp,40
compass,phi_small,29_ref,40
compass,phi_small,2_opp,40
compass,phi_small,2_ref,40
compass,phi_small,3,40
compass,phi_small,30,40
compass,phi_small,30_opp,40
compass,phi_small,30_ref,40
compass,phi_small,31,40
compass,phi_small,31_opp,40
compass,phi_small,31_ref,40
compass,phi_small,32,40
compass,phi_small,32_opp,40
compass,phi_small,32_ref,40
compass,phi_small,33,40
compass,phi_small,33_opp,40
compass,phi_small,33_ref,40
compass,phi_small,34,40
compass,phi_small,34_opp,40
compass,phi_small,34_ref,40
compass,phi_small,35,40
compass,phi_small,35_opp,40
compass,phi_small,35_ref,40
compass,phi_small,36,40
compass,phi_small,36_opp,40
compass,phi_small,36_ref,40
compass,phi_small,37,40
compass,phi_small,37_opp,40
compass,phi_small,37_ref,40
compass,phi_small,38,40
compass,phi_small,38_opp,40
compass,phi_small,38_ref,40
compass,phi_small,39,40
compass,phi_small,39_opp,40
compass,phi_small,39_ref,40
compass,phi_small,3_opp,40
compass,phi_small,3_ref,40
compass,phi_small,4,40
compass,phi_small,40,40
compass,phi_small,40_opp,40
compass,phi_small,40_ref,40
compass,phi_small,41,40
compass,phi_small,41_opp,40
compass,phi_small,41_ref,40
compass,phi_small,42,40
compass,phi_small,42_opp,40
compass,phi_small,42_ref,40
compass,phi_small,43,40
compass,phi_small,43_opp,40
compass,phi_small,43_ref,40
compass,phi_small,44,40
compass,phi_small,44_opp,40
compass,phi_small,44_ref,40
compass,phi_small,45,40
compass,phi_small,45_opp,40
compass,phi_small,45_ref,40
compass,phi_small,46,40
compass,phi_small,46_opp,40
compass,phi_small,46_ref,40
compass,phi_small,47,40
compass,phi_small,47_opp,40
compass,phi_small,47_ref,40
compass,phi_small,48,40
compass,phi_small,48_opp,40
compass,phi_small,48_ref,40
compass,phi_small,49,40
compass,phi_small,49_opp,40
compass,phi_small,49_ref,40
compass,phi_small,4_opp,40
compass,phi_small,4_ref,40
compass,phi_small,5,40
compass,phi_small,50,40
compass,phi_small,50_opp,40
compass,phi_small,50_ref,40
compass,phi_small,51,40
compass,phi_small,51_opp,40
compass,phi_small,51_ref,40
compass,phi_small,52,40
compass,phi_small,52_opp,40
compass,phi_small,52_ref,40
compass,phi_small,53,40
compass,phi_small,53_opp,40
compass,phi_small,53_ref,40
compass,phi_small,54,40
compass,phi_small,54_opp,40
compass,phi_small,54_ref,40
compass,phi_small,55,40
compass,phi_small,55_opp,40
compass,phi_small,55_ref,40
compass,phi_small,56,24
compass,phi_small,56_opp,40
compass,phi_small,56_ref,40
compass,phi_small,57,40
compass,phi_small,57_opp,40
compass,phi_small,57_ref,40
compass,phi_small,58,40
compass,phi_small,58_opp,40
compass,phi_small,58_ref,40
compass,phi_small,59,40
compass,phi_small,59_opp,40
compass,phi_small,59_ref,40
compass,phi_small,5_opp,40
compass,phi_small,5_ref,40
compass,phi_small,6,40
compass,phi_small,60,40
compass,phi_small,60_opp,40
compass,phi_small,60_ref,40
compass,phi_small,61,40
compass,phi_small,61_opp,40
compass,phi_small,61_ref,40
compass,phi_small,62,40
compass,phi_small,62_opp,40
compass,phi_small,62_ref,40
compass,phi_small,6_opp,40
compass,phi_small,6_ref,40
compass,phi_small,7,40
compass,phi_small,7_opp,40
compass,phi_small,7_ref,40
compass,phi_small,8,40
compass,phi_small,8_opp,40
compass,phi_small,8_ref,40
compass,phi_small,9,40
compass,phi_small,9_opp,40
compass,phi_small,9_ref,40
compass,qwen,1,40
compass,qwen,10,40
compass,qwen,10_opp,40
compass,qwen,10_ref,40
compass,qwen,11,40
compass,qwen,11_opp,40
compass,qwen,11_ref,40
compass,qwen,12,40
compass,qwen,12_opp,40
compass,qwen,12_ref,40
compass,qwen,13,40
compass,qwen,13_opp,40
compass,qwen,13_ref,40
compass,qwen,14,40
compass,qwen,14_opp,40
compass,qwen,14_ref,40
compass,qwen,15,40
compass,qwen,15_opp,40
compass,qwen,15_ref,40
compass,qwen,16,40
compass,qwen,16_opp,40
compass,qwen,16_ref,40
compass,qwen,17,40
compass,qwen,17_opp,40
compass,qwen,17_ref,40
compass,qwen,18,40
compass,qwen,18_opp,40
compass,qwen,18_ref,40
compass,qwen,19,40
compass,qwen,19_opp,40
compass,qwen,19_ref,40
compass,qwen,1_opp,40
compass,qwen,1_ref,40
compass,qwen,2,40
compass,qwen,20,40
compass,qwen,20_opp,40
compass,qwen,20_ref,40
compass,qwen,21,40
compass,qwen,21_opp,40
compass,qwen,21_ref,40
compass,qwen,22,40
compass,qwen,22_opp,40
compass,qwen,22_ref,40
compass,qwen,23,40
compass,qwen,23_opp,40
compass,qwen,23_ref,40
compass,qwen,24,40
compass,qwen,24_opp,40
compass,qwen,24_ref,40
compass,qwen,25,40
compass,qwen,25_opp,40
compass,qwen,25_ref,40
compass,qwen,26,40
compass,qwen,26_opp,40
compass,qwen,26_ref,40
compass,qwen,27,40
compass,qwen,27_opp,40
compass,qwen,27_ref,40
compass,qwen,28,40
compass,qwen,28_opp,40
compass,qwen,28_ref,40
compass,qwen,29,40
compass,qwen,29_opp,40
compass,qwen,29_ref,40
compass,qwen,2_opp,40
compass,qwen,2_ref,40
compass,qwen,3,40
compass,qwen,30,40
compass,qwen,30_opp,40
compass,qwen,30_ref,40
compass,qwen,31,40
compass,qwen,31_opp,40
compass,qwen,31_ref,40
compass,qwen,32,40
compass,qwen,32_opp,40
compass,qwen,32_ref,40
compass,qwen,33,40
compass,qwen,33_opp,40
compass,qwen,33_ref,40
compass,qwen,34,40
compass,qwen,34_opp,40
compass,qwen,34_ref,40
compass,qwen,35,40
compass,qwen,35_opp,40
compass,qwen,35_ref,40
compass,qwen,36,40
compass,qwen,36_opp,40
compass,qwen,36_ref,40
compass,qwen,37,40
compass,qwen,37_opp,40
compass,qwen,37_ref,40
compass,qwen,38,40
compass,qwen,38_opp,40
compass,qwen,38_ref,40
compass,qwen,39,40
compass,qwen,39_opp,40
compass,qwen,39_ref,40
compass,qwen,3_opp,40
compass,qwen,3_ref,40
compass,qwen,4,40
compass,qwen,40,40
compass,qwen,40_opp,40
compass,qwen,40_ref,40
compass,qwen,41,40
compass,qwen,41_opp,40
compass,qwen,41_ref,40
compass,qwen,42,40
compass,qwen,42_opp,40
compass,qwen,42_ref,40
compass,qwen,43,40
compass,qwen,43_opp,40
compass,qwen,43_ref,40
compass,qwen,44,40
compass,qwen,44_opp,40
compass,qwen,44_ref,40
compass,qwen,45,40
compass,qwen,45_opp,40
compass,qwen,45_ref,40
compass,qwen,46,40
compass,qwen,46_opp,40
compass,qwen,46_ref,40
compass,qwen,47,40
compass,qwen,47_opp,40
compass,qwen,47_ref,40
compass,qwen,48,40
compass,qwen,48_opp,40
compass,qwen,48_ref,40
compass,qwen,49,40
compass,qwen,49_opp,40
compass,qwen,49_ref,40
compass,qwen,4_opp,40
compass,qwen,4_ref,40
compass,qwen,5,40
compass,qwen,50,40
compass,qwen,50_opp,40
compass,qwen,50_ref,40
compass,qwen,51,40
compass,qwen,51_opp,40
compass,qwen,51_ref,40
compass,qwen,52,40
compass,qwen,52_opp,40
compass,qwen,52_ref,40
compass,qwen,53,40
compass,qwen,53_opp,40
compass,qwen,53_ref,40
compass,qwen,54,40
compass,qwen,54_opp,40
compass,qwen,54_ref,40
compass,qwen,55,40
compass,qwen,55_opp,40
compass,qwen,55_ref,40
compass,qwen,56,40
compass,qwen,56_opp,40
compass,qwen,56_ref,40
compass,qwen,57,40
compass,qwen,57_opp,40
compass,qwen,57_ref,40
compass,qwen,58,40
compass,qwen,58_opp,40
compass,qwen,58_ref,40
compass,qwen,59,40
compass,qwen,59_opp,40
compass,qwen,59_ref,40
compass,qwen,5_opp,40
compass,qwen,5_ref,40
compass,qwen,6,40
compass,qwen,60,40
compass,qwen,60_opp,40
compass,qwen,60_ref,40
compass,qwen,61,40
compass,qwen,61_opp,40
compass,qwen,61_ref,40
compass,qwen,62,40
compass,qwen,62_opp,40
compass,qwen,62_ref,40
compass,qwen,6_opp,40
compass,qwen,6_ref,40
compass,qwen,7,40
compass,qwen,7_opp,40
compass,qwen,7_ref,40
compass,qwen,8,40
compass,qwen,8_opp,40
compass,qwen,8_ref,40
compass,qwen,9,40
compass,qwen,9_opp,40
compass,qwen,9_ref,40
compass,qwen_big,1,40
compass,qwen_big,10,40
compass,qwen_big,10_opp,40
compass,qwen_big,10_ref,40
compass,qwen_big,11,40
compass,qwen_big,11_opp,40
compass,qwen_big,11_ref,40
compass,qwen_big,12,40
compass,qwen_big,12_opp,40
compass,qwen_big,12_ref,40
compass,qwen_big,13,40
compass,qwen_big,13_opp,40
compass,qwen_big,13_ref,40
compass,qwen_big,14,40
compass,qwen_big,14_opp,40
compass,qwen_big,14_ref,40
compass,qwen_big,15,40
compass,qwen_big,15_opp,40
compass,qwen_big,15_ref,40
compass,qwen_big,16,40
compass,qwen_big,16_opp,40
compass,qwen_big,16_ref,40
compass,qwen_big,17,40
compass,qwen_big,17_opp,40
compass,qwen_big,17_ref,40
compass,qwen_big,18,40
compass,qwen_big,18_opp,40
compass,qwen_big,18_ref,40
compass,qwen_big,19,40
compass,qwen_big,19_opp,40
compass,qwen_big,19_ref,40
compass,qwen_big,1_opp,40
compass,qwen_big,1_ref,40
compass,qwen_big,2,40
compass,qwen_big,20,40
compass,qwen_big,20_opp,40
compass,qwen_big,20_ref,40
compass,qwen_big,21,40
compass,qwen_big,21_opp,40
compass,qwen_big,21_ref,40
compass,qwen_big,22,40
compass,qwen_big,22_opp,40
compass,qwen_big,22_ref,40
compass,qwen_big,23,40
compass,qwen_big,23_opp,40
compass,qwen_big,23_ref,40
compass,qwen_big,24,40
compass,qwen_big,24_opp,40
compass,qwen_big,24_ref,40
compass,qwen_big,25,40
compass,qwen_big,25_opp,40
compass,qwen_big,25_ref,40
compass,qwen_big,26,40
compass,qwen_big,26_opp,40
compass,qwen_big,26_ref,40
compass,qwen_big,27,40
compass,qwen_big,27_opp,40
compass,qwen_big,27_ref,40
compass,qwen_big,28,40
compass,qwen_big,28_opp,40
compass,qwen_big,28_ref,40
compass,qwen_big,29,40
compass,qwen_big,29_opp,40
compass,qwen_big,29_ref,40
compass,qwen_big,2_opp,40
compass,qwen_big,2_ref,40
compass,qwen_big,3,40
compass,qwen_big,30,40
compass,qwen_big,30_opp,40
compass,qwen_big,30_ref,40
compass,qwen_big,31,40
compass,qwen_big,31_opp,40
compass,qwen_big,31_ref,40
compass,qwen_big,32,40
compass,qwen_big,32_opp,40
compass,qwen_big,32_ref,40
compass,qwen_big,33,40
compass,qwen_big,33_opp,40
compass,qwen_big,33_ref,40
compass,qwen_big,34,40
compass,qwen_big,34_opp,40
compass,qwen_big,34_ref,40
compass,qwen_big,35,40
compass,qwen_big,35_opp,40
compass,qwen_big,35_ref,40
compass,qwen_big,36,40
compass,qwen_big,36_opp,40
compass,qwen_big,36_ref,40
compass,qwen_big,37,40
compass,qwen_big,37_opp,40
compass,qwen_big,37_ref,40
compass,qwen_big,38,40
compass,qwen_big,38_opp,40
compass,qwen_big,38_ref,40
compass,qwen_big,39,40
compass,qwen_big,39_opp,40
compass,qwen_big,39_ref,40
compass,qwen_big,3_opp,40
compass,qwen_big,3_ref,40
compass,qwen_big,4,40
compass,qwen_big,40,40
compass,qwen_big,40_opp,40
compass,qwen_big,40_ref,40
compass,qwen_big,41,40
compass,qwen_big,41_opp,40
compass,qwen_big,41_ref,40
compass,qwen_big,42,40
compass,qwen_big,42_opp,40
compass,qwen_big,42_ref,40
compass,qwen_big,43,40
compass,qwen_big,43_opp,40
compass,qwen_big,43_ref,40
compass,qwen_big,44,40
compass,qwen_big,44_opp,40
compass,qwen_big,44_ref,40
compass,qwen_big,45,40
compass,qwen_big,45_opp,40
compass,qwen_big,45_ref,40
compass,qwen_big,46,40
compass,qwen_big,46_opp,40
compass,qwen_big,46_ref,40
compass,qwen_big,47,40
compass,qwen_big,47_opp,40
compass,qwen_big,47_ref,40
compass,qwen_big,48,40
compass,qwen_big,48_opp,40
compass,qwen_big,48_ref,40
compass,qwen_big,49,40
compass,qwen_big,49_opp,40
compass,qwen_big,49_ref,40
compass,qwen_big,4_opp,40
compass,qwen_big,4_ref,40
compass,qwen_big,5,40
compass,qwen_big,50,40
compass,qwen_big,50_opp,40
compass,qwen_big,50_ref,40
compass,qwen_big,51,40
compass,qwen_big,51_opp,40
compass,qwen_big,51_ref,40
compass,qwen_big,52,40
compass,qwen_big,52_opp,40
compass,qwen_big,52_ref,40
compass,qwen_big,53,40
compass,qwen_big,53_opp,40
compass,qwen_big,53_ref,40
compass,qwen_big,54,40
compass,qwen_big,54_opp,40
compass,qwen_big,54_ref,40
compass,qwen_big,55,40
compass,qwen_big,55_opp,40
compass,qwen_big,55_ref,40
compass,qwen_big,56,40
compass,qwen_big,56_opp,40
compass,qwen_big,56_ref,40
compass,qwen_big,57,40
compass,qwen_big,57_opp,40
compass,qwen_big,57_ref,40
compass,qwen_big,58,40
compass,qwen_big,58_opp,40
compass,qwen_big,58_ref,40
compass,qwen_big,59,40
compass,qwen_big,59_opp,40
compass,qwen_big,59_ref,40
compass,qwen_big,5_opp,40
compass,qwen_big,5_ref,40
compass,qwen_big,6,40
compass,qwen_big,60,40
compass,qwen_big,60_opp,40
compass,qwen_big,60_ref,40
compass,qwen_big,61,40
compass,qwen_big,61_opp,40
compass,qwen_big,61_ref,40
compass,qwen_big,62,40
compass,qwen_big,62_opp,40
compass,qwen_big,62_ref,40
compass,qwen_big,6_opp,40
compass,qwen_big,6_ref,40
compass,qwen_big,7,40
compass,qwen_big,7_opp,40
compass,qwen_big,7_ref,40
compass,qwen_big,8,40
compass,qwen_big,8_opp,40
compass,qwen_big,8_ref,40
compass,qwen_big,9,40
compass,qwen_big,9_opp,40
compass,qwen_big,9_ref,40
compass,qwen_very_big,1,40
compass,qwen_very_big,10,37
compass,qwen_very_big,10_opp,28
compass,qwen_very_big,10_ref,36
compass,qwen_very_big,11,38
compass,qwen_very_big,11_opp,34
compass,qwen_very_big,11_ref,38
compass,qwen_very_big,12,37
compass,qwen_very_big,12_opp,37
compass,qwen_very_big,12_ref,32
compass,qwen_very_big,13,34
compass,qwen_very_big,13_opp,32
compass,qwen_very_big,13_ref,35
compass,qwen_very_big,14,35
compass,qwen_very_big,14_opp,40
compass,qwen_very_big,14_ref,35
compass,qwen_very_big,15,37
compass,qwen_very_big,15_opp,38
compass,qwen_very_big,15_ref,32
compass,qwen_very_big,16,39
compass,qwen_very_big,16_opp,33
compass,qwen_very_big,16_ref,39
compass,qwen_very_big,17,32
compass,qwen_very_big,17_opp,40
compass,qwen_very_big,17_ref,30
compass,qwen_very_big,18,27
compass,qwen_very_big,18_opp,36
compass,qwen_very_big,18_ref,24
compass,qwen_very_big,19,36
compass,qwen_very_big,19_opp,40
compass,qwen_very_big,19_ref,29
compass,qwen_very_big,1_opp,36
compass,qwen_very_big,1_ref,39
compass,qwen_very_big,2,30
compass,qwen_very_big,20,40
compass,qwen_very_big,20_opp,28
compass,qwen_very_big,20_ref,39
compass,qwen_very_big,21,39
compass,qwen_very_big,21_opp,36
compass,qwen_very_big,21_ref,40
compass,qwen_very_big,22,25
compass,qwen_very_big,22_opp,30
compass,qwen_very_big,22_ref,33
compass,qwen_very_big,23,36
compass,qwen_very_big,23_opp,34
compass,qwen_very_big,23_ref,39
compass,qwen_very_big,24,29
compass,qwen_very_big,24_opp,34
compass,qwen_very_big,24_ref,31
compass,qwen_very_big,25,23
compass,qwen_very_big,25_opp,31
compass,qwen_very_big,25_ref,26
compass,qwen_very_big,26,32
compass,qwen_very_big,26_opp,23
compass,qwen_very_big,26_ref,34
compass,qwen_very_big,27,40
compass,qwen_very_big,27_opp,40
compass,qwen_very_big,27_ref,36
compass,qwen_very_big,28,34
compass,qwen_very_big,28_opp,40
compass,qwen_very_big,28_ref,32
compass,qwen_very_big,29,37
compass,qwen_very_big,29_opp,39
compass,qwen_very_big,29_ref,28
compass,qwen_very_big,2_opp,39
compass,qwen_very_big,2_ref,35
compass,qwen_very_big,3,35
compass,qwen_very_big,30,30
compass,qwen_very_big,30_opp,20
compass,qwen_very_big,30_ref,38
compass,qwen_very_big,31,39
compass,qwen_very_big,31_opp,40
compass,qwen_very_big,31_ref,39
compass,qwen_very_big,32,40
compass,qwen_very_big,32_opp,40
compass,qwen_very_big,32_ref,40
compass,qwen_very_big,33,40
compass,qwen_very_big,33_opp,40
compass,qwen_very_big,33_ref,34
compass,qwen_very_big,34,40
compass,qwen_very_big,34_opp,33
compass,qwen_very_big,34_ref,40
compass,qwen_very_big,35,32
compass,qwen_very_big,35_opp,40
compass,qwen_very_big,35_ref,23
compass,qwen_very_big,36,40
compass,qwen_very_big,36_opp,40
compass,qwen_very_big,36_ref,40
compass,qwen_very_big,37,30
compass,qwen_very_big,37_opp,26
compass,qwen_very_big,37_ref,28
compass,qwen_very_big,38,36
compass,qwen_very_big,38_opp,40
compass,qwen_very_big,38_ref,36
compass,qwen_very_big,39,30
compass,qwen_very_big,39_opp,36
compass,qwen_very_big,39_ref,25
compass,qwen_very_big,3_opp,38
compass,qwen_very_big,3_ref,34
compass,qwen_very_big,4,40
compass,qwen_very_big,40,32
compass,qwen_very_big,40_opp,32
compass,qwen_very_big,40_ref,35
compass,qwen_very_big,41,38
compass,qwen_very_big,41_opp,40
compass,qwen_very_big,41_ref,38
compass,qwen_very_big,42,32
compass,qwen_very_big,42_opp,38
compass,qwen_very_big,42_ref,36
compass,qwen_very_big,43,31
compass,qwen_very_big,43_opp,31
compass,qwen_very_big,43_ref,32
compass,qwen_very_big,44,38
compass,qwen_very_big,44_opp,35
compass,qwen_very_big,44_ref,38
compass,qwen_very_big,45,20
compass,qwen_very_big,45_opp,40
compass,qwen_very_big,45_ref,22
compass,qwen_very_big,46,33
compass,qwen_very_big,46_opp,32
compass,qwen_very_big,46_ref,32
compass,qwen_very_big,47,27
compass,qwen_very_big,47_opp,40
compass,qwen_very_big,47_ref,22
compass,qwen_very_big,48,39
compass,qwen_very_big,48_opp,39
compass,qwen_very_big,48_ref,40
compass,qwen_very_big,49,34
compass,qwen_very_big,49_opp,40
compass,qwen_very_big,49_ref,40
compass,qwen_very_big,4_opp,40
compass,qwen_very_big,4_ref,36
compass,qwen_very_big,5,33
compass,qwen_very_big,50,40
compass,qwen_very_big,50_opp,37
compass,qwen_very_big,50_ref,40
compass,qwen_very_big,51,36
compass,qwen_very_big,51_opp,38
compass,qwen_very_big,51_ref,38
compass,qwen_very_big,52,33
compass,qwen_very_big,52_opp,39
compass,qwen_very_big,52_ref,37
compass,qwen_very_big,53,28
compass,qwen_very_big,53_opp,40
compass,qwen_very_big,53_ref,40
compass,qwen_very_big,54,25
compass,qwen_very_big,54_opp,36
compass,qwen_very_big,54_ref,32
compass,qwen_very_big,55,36
compass,qwen_very_big,55_opp,35
compass,qwen_very_big,55_ref,36
compass,qwen_very_big,56,40
compass,qwen_very_big,56_opp,40
compass,qwen_very_big,56_ref,40
compass,qwen_very_big,57,39
compass,qwen_very_big,57_opp,33
compass,qwen_very_big,57_ref,24
compass,qwen_very_big,58,40
compass,qwen_very_big,58_opp,32
compass,qwen_very_big,58_ref,40
compass,qwen_very_big,59,40
compass,qwen_very_big,59_opp,39
compass,qwen_very_big,59_ref,27
compass,qwen_very_big,5_opp,37
compass,qwen_very_big,5_ref,38
compass,qwen_very_big,6,27
compass,qwen_very_big,60,40
compass,qwen_very_big,60_opp,39
compass,qwen_very_big,60_ref,39
compass,qwen_very_big,61,39
compass,qwen_very_big,61_opp,40
compass,qwen_very_big,61_ref,24
compass,qwen_very_big,62,30
compass,qwen_very_big,62_opp,39
compass,qwen_very_big,62_ref,33
compass,qwen_very_big,6_opp,36
compass,qwen_very_big,6_ref,35
compass,qwen_very_big,7,40
compass,qwen_very_big,7_opp,37
compass,qwen_very_big,7_ref,36
compass,qwen_very_big,8,40
compass,qwen_very_big,8_opp,40
compass,qwen_very_big,8_ref,40
compass,qwen_very_big,9,35
compass,qwen_very_big,9_opp,38
compass,qwen_very_big,9_ref,34
coordinates,conservative,1,40
coordinates,conservative,10,40
coordinates,conservative,10_opp,40
coordinates,conservative,10_ref,40
coordinates,conservative,11,40
coordinates,conservative,11_opp,40
coordinates,conservative,11_ref,40
coordinates,conservative,12,40
coordinates,conservative,12_opp,40
coordinates,conservative,12_ref,40
coordinates,conservative,13,40
coordinates,conservative,13_opp,40
coordinates,conservative,13_ref,40
coordinates,conservative,14,40
coordinates,conservative,14_opp,40
coordinates,conservative,14_ref,38
coordinates,conservative,15,40
coordinates,conservative,15_opp,40
coordinates,conservative,15_ref,40
coordinates,conservative,16,40
coordinates,conservative,16_opp,40
coordinates,conservative,16_ref,40
coordinates,conservative,17,40
coordinates,conservative,17_opp,40
coordinates,conservative,17_ref,40
coordinates,conservative,18,40
coordinates,conservative,18_opp,40
coordinates,conservative,18_ref,40
coordinates,conservative,19,40
coordinates,conservative,19_opp,40
coordinates,conservative,19_ref,40
coordinates,conservative,1_opp,40
coordinates,conservative,1_ref,40
coordinates,conservative,2,40
coordinates,conservative,20,40
coordinates,conservative,20_opp,40
coordinates,conservative,20_ref,40
coordinates,conservative,21,40
coordinates,conservative,21_opp,40
coordinates,conservative,21_ref,40
coordinates,conservative,22,39
coordinates,conservative,22_opp,40
coordinates,conservative,22_ref,40
coordinates,conservative,23,40
coordinates,conservative,23_opp,40
coordinates,conservative,23_ref,40
coordinates,conservative,24,40
coordinates,conservative,24_opp,40
coordinates,conservative,24_ref,40
coordinates,conservative,25,40
coordinates,conservative,25_opp,40
coordinates,conservative,25_ref,40
coordinates,conservative,26,40
coordinates,conservative,26_opp,40
coordinates,conservative,26_ref,37
coordinates,conservative,27,40
coordinates,conservative,27_opp,40
coordinates,conservative,27_ref,40
coordinates,conservative,28,40
coordinates,conservative,28_opp,40
coordinates,conservative,28_ref,40
coordinates,conservative,29,40
coordinates,conservative,29_opp,40
coordinates,conservative,29_ref,40
coordinates,conservative,2_opp,40
coordinates,conservative,2_ref,40
coordinates,conservative,3,40
coordinates,conservative,30,40
coordinates,conservative,30_opp,40
coordinates,conservative,30_ref,40
coordinates,conservative,31,40
coordinates,conservative,31_opp,40
coordinates,conservative,31_ref,40
coordinates,conservative,32,40
coordinates,conservative,32_opp,40
coordinates,conservative,32_ref,40
coordinates,conservative,33,40
coordinates,conservative,33_opp,40
coordinates,conservative,33_ref,40
coordinates,conservative,34,38
coordinates,conservative,34_opp,34
coordinates,conservative,34_ref,38
coordinates,conservative,35,40
coordinates,conservative,35_opp,40
coordinates,conservative,35_ref,40
coordinates,conservative,36,40
coordinates,conservative,36_opp,40
coordinates,conservative,36_ref,40
coordinates,conservative,3_opp,40
coordinates,conservative,3_ref,40
coordinates,conservative,4,38
coordinates,conservative,4_opp,40
coordinates,conservative,4_ref,40
coordinates,conservative,5,40
coordinates,conservative,5_opp,40
coordinates,conservative,5_ref,40
coordinates,conservative,6,40
coordinates,conservative,6_opp,40
coordinates,conservative,6_ref,40
coordinates,conservative,7,40
coordinates,conservative,7_opp,39
coordinates,conservative,7_ref,40
coordinates,conservative,8,40
coordinates,conservative,8_opp,40
coordinates,conservative,8_ref,37
coordinates,conservative,9,40
coordinates,conservative,9_opp,40
coordinates,conservative,9_ref,40
coordinates,deepseek,1,20
coordinates,deepseek,10,20
coordinates,deepseek,10_opp,10
coordinates,deepseek,10_ref,10
coordinates,deepseek,11,20
coordinates,deepseek,11_opp,10
coordinates,deepseek,11_ref,10
coordinates,deepseek,12,20
coordinates,deepseek,12_opp,10
coordinates,deepseek,12_ref,10
coordinates,deepseek,13,20
coordinates,deepseek,13_opp,10
coordinates,deepseek,13_ref,10
coordinates,deepseek,14,20
coordinates,deepseek,14_opp,10
coordinates,deepseek,14_ref,10
coordinates,deepseek,15,20
coordinates,deepseek,15_opp,10
coordinates,deepseek,15_ref,10
coordinates,deepseek,16,20
coordinates,deepseek,16_opp,10
coordinates,deepseek,16_ref,10
coordinates,deepseek,17,20
coordinates,deepseek,17_opp,10
coordinates,deepseek,17_ref,10
coordinates,deepseek,18,20
coordinates,deepseek,18_opp,10
coordinates,deepseek,18_ref,10
coordinates,deepseek,19,20
coordinates,deepseek,19_opp,10
coordinates,deepseek,19_ref,10
coordinates,deepseek,1_opp,10
coordinates,deepseek,1_ref,10
coordinates,deepseek,2,20
coordinates,deepseek,20,20
coordinates,deepseek,20_opp,10
coordinates,deepseek,20_ref,10
coordinates,deepseek,21,20
coordinates,deepseek,21_opp,10
coordinates,deepseek,21_ref,10
coordinates,deepseek,22,20
coordinates,deepseek,22_opp,10
coordinates,deepseek,22_ref,10
coordinates,deepseek,23,20
coordinates,deepseek,23_opp,10
coordinates,deepseek,23_ref,10
coordinates,deepseek,24,20
coordinates,deepseek,24_opp,10
coordinates,deepseek,24_ref,10
coordinates,deepseek,25,20
coordinates,deepseek,25_opp,10
coordinates,deepseek,25_ref,10
coordinates,deepseek,26,20
coordinates,deepseek,26_opp,10
coordinates,deepseek,26_ref,10
coordinates,deepseek,27,20
coordinates,deepseek,27_opp,10
coordinates,deepseek,27_ref,10
coordinates,deepseek,28,20
coordinates,deepseek,28_opp,10
coordinates,deepseek,28_ref,10
coordinates,deepseek,29,20
coordinates,deepseek,29_opp,10
coordinates,deepseek,29_ref,10
coordinates,deepseek,2_opp,10
coordinates,deepseek,2_ref,10
coordinates,deepseek,3,20
coordinates,deepseek,30,20
coordinates,deepseek,30_opp,10
coordinates,deepseek,30_ref,10
coordinates,deepseek,31,20
coordinates,deepseek,31_opp,10
coordinates,deepseek,31_ref,10
coordinates,deepseek,32,20
coordinates,deepseek,32_opp,10
coordinates,deepseek,32_ref,10
coordinates,deepseek,33,20
coordinates,deepseek,33_opp,10
coordinates,deepseek,33_ref,10
coordinates,deepseek,34,20
coordinates,deepseek,34_opp,10
coordinates,deepseek,34_ref,10
coordinates,deepseek,35,20
coordinates,deepseek,35_opp,10
coordinates,deepseek,35_ref,10
coordinates,deepseek,36,20
coordinates,deepseek,36_opp,10
coordinates,deepseek,36_ref,10
coordinates,deepseek,3_opp,10
coordinates,deepseek,3_ref,10
coordinates,deepseek,4,20
coordinates,deepseek,4_opp,10
coordinates,deepseek,4_ref,10
coordinates,deepseek,5,20
coordinates,deepseek,5_opp,10
coordinates,deepseek,5_ref,10
coordinates,deepseek,6,20
coordinates,deepseek,6_opp,10
coordinates,deepseek,6_ref,10
coordinates,deepseek,7,20
coordinates,deepseek,7_opp,10
coordinates,deepseek,7_ref,10
coordinates,deepseek,8,20
coordinates,deepseek,8_opp,10
coordinates,deepseek,8_ref,10
coordinates,deepseek,9,20
coordinates,deepseek,9_opp,10
coordinates,deepseek,9_ref,10
coordinates,deepseek_small,1,32
coordinates,deepseek_small,10,34
coordinates,deepseek_small,10_opp,20
coordinates,deepseek_small,10_ref,29
coordinates,deepseek_small,11,27
coordinates,deepseek_small,11_opp,16
coordinates,deepseek_small,11_ref,26
coordinates,deepseek_small,12,29
coordinates,deepseek_small,12_opp,30
coordinates,deepseek_small,12_ref,29
coordinates,deepseek_small,13,34
coordinates,deepseek_small,13_opp,27
coordinates,deepseek_small,13_ref,36
coordinates,deepseek_small,14,19
coordinates,deepseek_small,14_opp,12
coordinates,deepseek_small,14_ref,25
coordinates,deepseek_small,15,32
coordinates,deepseek_small,15_opp,26
coordinates,deepseek_small,15_ref,25
coordinates,deepseek_small,16,28
coordinates,deepseek_small,16_opp,37
coordinates,deepseek_small,16_ref,23
coordinates,deepseek_small,17,37
coordinates,deepseek_small,17_opp,37
coordinates,deepseek_small,17_ref,38
coordinates,deepseek_small,18,36
coordinates,deepseek_small,18_opp,36
coordinates,deepseek_small,18_ref,31
coordinates,deepseek_small,19,26
